noise,total_experiments_used,parameter,name,estimate,true_value,relative_error,rms_normalized_parameter_error,cumulative_information
1e-05,94,p7,"K_ads,3",18963.574512967778,17197.0,0.1027257378012315,0.16496783802215978,61.747628292700924
1e-05,94,p8,"K_ads,4",149593.62668640047,124119.0,0.20524357017378864,0.16496783802215978,61.747628292700924
1e-05,94,p9,Inhibition / adsorption,64647.76240337514,98084.0,-0.34089390315061435,0.16496783802215978,61.747628292700924
1e-05,98,p1,A1,15119.141310017003,15672.02,-0.03527807455471582,0.17820662404203905,61.9747814676255
1e-05,98,p2,E1,9885.51681199972,3453.38,1.8625627101563451,0.17820662404203905,61.9747814676255
1e-05,98,p3,"K_ads,1",50.06502240670682,30.836,0.6235900378358677,0.17820662404203905,61.9747814676255
1e-05,98,p4,"K_ads,2",161.59972101937842,558.532,-0.7106706132873705,0.17820662404203905,61.9747814676255
1e-05,98,p5,A2,0.1000015177662692,0.7439,-0.8655712894659643,0.17820662404203905,61.9747814676255
1e-05,98,p6,E2,135740.79804052424,40000.0,2.393519951013106,0.17820662404203905,61.9747814676255
1e-05,98,p7,"K_ads,3",24683.35669425619,17197.0,0.43532922569379473,0.17820662404203905,61.9747814676255
1e-05,98,p8,"K_ads,4",149594.23651065785,124119.0,0.2052484833962395,0.17820662404203905,61.9747814676255
1e-05,98,p9,Inhibition / adsorption,66285.32668901708,98084.0,-0.3241983739548033,0.17820662404203905,61.9747814676255
1e-05,102,p1,A1,98621.62640544097,15672.02,5.29284715087404,0.180203234626373,62.267776688182046
1e-05,102,p2,E1,9885.393129367183,3453.38,1.8625268952061989,0.180203234626373,62.267776688182046
1e-05,102,p3,"K_ads,1",93.77253287782719,30.836,2.041008330452302,0.180203234626373,62.267776688182046
1e-05,102,p4,"K_ads,2",301.1650512744099,558.532,-0.4607917697206071,0.180203234626373,62.267776688182046
1e-05,102,p5,A2,0.1000022011146718,0.7439,-0.8655703708634603,0.180203234626373,62.267776688182046
1e-05,102,p6,E2,137464.31089044607,40000.0,2.436607772261152,0.180203234626373,62.267776688182046
1e-05,102,p7,"K_ads,3",26058.629056847894,17197.0,0.5153008697358781,0.180203234626373,62.267776688182046
1e-05,102,p8,"K_ads,4",149593.38296745045,124119.0,0.2052416065827992,0.180203234626373,62.267776688182046
1e-05,102,p9,Inhibition / adsorption,104194.20320044778,98084.0,0.062295616007175286,0.180203234626373,62.267776688182046
1e-05,106,p1,A1,27032.83099038287,15672.02,0.7249104448809324,0.4068896288287787,62.43100736593671
1e-05,106,p2,E1,9885.52196339286,3453.38,1.8625642018523472,0.4068896288287787,62.43100736593671
1e-05,106,p3,"K_ads,1",108.29511691253983,30.836,2.5119703240543467,0.4068896288287787,62.43100736593671
1e-05,106,p4,"K_ads,2",31.611105137069565,558.532,-0.9434032335889984,0.4068896288287787,62.43100736593671
1e-05,106,p5,A2,0.10000146694865199,0.7439,-0.865571357778395,0.4068896288287787,62.43100736593671
1e-05,106,p6,E2,149594.24218104337,40000.0,2.739856054526084,0.4068896288287787,62.43100736593671
1e-05,106,p7,"K_ads,3",74224.20742653895,17197.0,3.316113707422164,0.4068896288287787,62.43100736593671
1e-05,106,p8,"K_ads,4",10000.112216892854,124119.0,-0.9194312537412254,0.4068896288287787,62.43100736593671
1e-05,106,p9,Inhibition / adsorption,71445.04253166323,98084.0,-0.2715933023565186,0.4068896288287787,62.43100736593671
1e-05,110,p1,A1,98548.88637512097,15672.02,5.288205756189755,0.40621745889098837,62.65759907231222
1e-05,110,p2,E1,9885.45003236147,3453.38,1.8625433726845786,0.40621745889098837,62.65759907231222
1e-05,110,p3,"K_ads,1",166.41178287678167,30.836,4.396672164897576,0.40621745889098837,62.65759907231222
1e-05,110,p4,"K_ads,2",47.36971456409129,558.532,-0.9151888977460714,0.40621745889098837,62.65759907231222
1e-05,110,p5,A2,0.10000214870613017,0.7439,-0.8655704413145178,0.40621745889098837,62.65759907231222
1e-05,110,p6,E2,149593.4400937398,40000.0,2.739836002343495,0.40621745889098837,62.65759907231222
1e-05,110,p7,"K_ads,3",73717.50619105199,17197.0,3.2866491941066456,0.40621745889098837,62.65759907231222
1e-05,110,p8,"K_ads,4",10000.86740904037,124119.0,-0.9194251693210519,0.40621745889098837,62.65759907231222
1e-05,110,p9,Inhibition / adsorption,100660.33255213097,98084.0,0.026266593451847134,0.40621745889098837,62.65759907231222
1e-05,114,p1,A1,98624.86094880947,15672.02,5.2930535405652535,0.4063258054073793,62.7947103835315
1e-05,114,p2,E1,9885.449827415208,3453.38,1.8625433133380074,0.4063258054073793,62.7947103835315
1e-05,114,p3,"K_ads,1",165.8740703083749,30.836,4.379234346490302,0.4063258054073793,62.7947103835315
1e-05,114,p4,"K_ads,2",48.943225959950844,558.532,-0.9123716708085645,0.4063258054073793,62.7947103835315
1e-05,114,p5,A2,0.10000182348121367,0.7439,-0.865570878503544,0.4063258054073793,62.7947103835315
1e-05,114,p6,E2,149593.1918288898,40000.0,2.739829795722245,0.4063258054073793,62.7947103835315
1e-05,114,p7,"K_ads,3",73884.2773078785,17197.0,3.2963468807279463,0.4063258054073793,62.7947103835315
1e-05,114,p8,"K_ads,4",10002.034695965443,124119.0,-0.9194157647421793,0.4063258054073793,62.7947103835315
1e-05,114,p9,Inhibition / adsorption,90235.42565490099,98084.0,-0.08001890568389353,0.4063258054073793,62.7947103835315
1e-05,118,p1,A1,98607.46815496287,15672.02,5.291943741455337,0.35208479639969364,63.00431162464554
1e-05,118,p2,E1,9885.452677059871,3453.38,1.8625441385135348,0.35208479639969364,63.00431162464554
1e-05,118,p3,"K_ads,1",164.7048452370445,30.836,4.341316812720344,0.35208479639969364,63.00431162464554
1e-05,118,p4,"K_ads,2",55.935859838583184,558.532,-0.8998520051875575,0.35208479639969364,63.00431162464554
1e-05,118,p5,A2,0.10000206729449408,0.7439,-0.8655705507534693,0.35208479639969364,63.00431162464554
1e-05,118,p6,E2,149592.98418433493,40000.0,2.739824604608373,0.35208479639969364,63.00431162464554
